"state","zcta5","cbsa10","stab","cbsaname10","zipname","pop10","afact"
"28","38703","17380","MS","Cleveland, MS Micropolitan Statistical Area","Greenville, MS",112,0.008
"28","38703","24740","MS","Greenville, MS Micropolitan Statistical Area","Greenville, MS",14456,0.992
"28","38704","99999","MS","99999","Greenville, MS",41,1
"28","38720","17260","MS","Clarksdale, MS Micropolitan Statistical Area","Alligator, MS",304,0.509
"28","38720","17380","MS","Cleveland, MS Micropolitan Statistical Area","Alligator, MS",293,0.491
"28","38721","99999","MS","99999","Anguilla, MS",1230,1
"28","38722","24740","MS","Greenville, MS Micropolitan Statistical Area","Arcola, MS",531,1
"28","38723","24740","MS","Greenville, MS Micropolitan Statistical Area","Avon, MS (PO Boxes)",33,1
"28","38725","17380","MS","Cleveland, MS Micropolitan Statistical Area","Benoit, MS",998,1
"28","38726","17380","MS","Cleveland, MS Micropolitan Statistical Area","Beulah, MS",532,1
"28","38730","17380","MS","Cleveland, MS Micropolitan Statistical Area","Boyle, MS",1718,1
"28","38731","24740","MS","Greenville, MS Micropolitan Statistical Area","Chatham, MS",129,1
"28","38732","17380","MS","Cleveland, MS Micropolitan Statistical Area","Cleveland, MS",17653,0.982
"28","38732","26940","MS","Indianola, MS Micropolitan Statistical Area","Cleveland, MS",328,0.018
"28","38736","24900","MS","Greenwood, MS Micropolitan Statistical Area","Doddsville, MS",58,0.132
"28","38736","26940","MS","Indianola, MS Micropolitan Statistical Area","Doddsville, MS",382,0.868
"28","38737","26940","MS","Indianola, MS Micropolitan Statistical Area","Drew, MS",2893,0.987
"28","38737","99999","MS","99999","Drew, MS",39,0.013
"28","38738","26940","MS","Indianola, MS Micropolitan Statistical Area","Parchman, MS",3998,1
"28","38740","17380","MS","Cleveland, MS Micropolitan Statistical Area","Duncan, MS",466,1
"28","38744","24740","MS","Greenville, MS Micropolitan Statistical Area","Glen Allan, MS",574,0.842
"28","38744","99999","MS","99999","Glen Allan, MS",108,0.158
"28","38745","99999","MS","99999","Grace, MS (PO Boxes)",144,1
"28","38746","17380","MS","Cleveland, MS Micropolitan Statistical Area","Gunnison, MS",616,1
"28","38748","24740","MS","Greenville, MS Micropolitan Statistical Area","Hollandale, MS",3836,0.983
"28","38748","99999","MS","99999","Hollandale, MS",65,0.017
"28","38749","26940","MS","Indianola, MS Micropolitan Statistical Area","Holly Ridge, MS",26,1
"28","38751","26940","MS","Indianola, MS Micropolitan Statistical Area","Indianola, MS",11638,1
"28","38753","26940","MS","Indianola, MS Micropolitan Statistical Area","Inverness, MS",1386,0.952
"28","38753","99999","MS","99999","Inverness, MS",70,0.048
"28","38754","26940","MS","Indianola, MS Micropolitan Statistical Area","Isola, MS",84,0.055
"28","38754","99999","MS","99999","Isola, MS",1448,0.945
"28","38756","24740","MS","Greenville, MS Micropolitan Statistical Area","Leland, MS",6462,1
"28","38759","17380","MS","Cleveland, MS Micropolitan Statistical Area","Merigold, MS",885,0.741
"28","38759","26940","MS","Indianola, MS Micropolitan Statistical Area","Merigold, MS",309,0.259
"28","38760","24740","MS","Greenville, MS Micropolitan Statistical Area","Metcalfe, MS",929,1
"28","38761","24900","MS","Greenwood, MS Micropolitan Statistical Area","Moorhead, MS",38,0.013
"28","38761","26940","MS","Indianola, MS Micropolitan Statistical Area","Moorhead, MS",2832,0.987
"28","38762","17380","MS","Cleveland, MS Micropolitan Statistical Area","Mound Bayou, MS",2292,0.999
"28","38762","26940","MS","Indianola, MS Micropolitan Statistical Area","Mound Bayou, MS",2,0.001
"28","38764","17380","MS","Cleveland, MS Micropolitan Statistical Area","Pace, MS",430,1
"28","38765","99999","MS","99999","Panther Burn, MS (PO Boxes)",201,1
"28","38767","17260","MS","Clarksdale, MS Micropolitan Statistical Area","Rena Lara, MS (PO Boxes)",77,1
"28","38768","26940","MS","Indianola, MS Micropolitan Statistical Area","Rome, MS (PO Boxes)",182,1
"28","38769","17380","MS","Cleveland, MS Micropolitan Statistical Area","Rosedale, MS",2214,1
"28","38771","26940","MS","Indianola, MS Micropolitan Statistical Area","Ruleville, MS",3260,1
"28","38772","17380","MS","Cleveland, MS Micropolitan Statistical Area","Scott, MS (PO Boxes)",182,1
"28","38773","17380","MS","Cleveland, MS Micropolitan Statistical Area","Shaw, MS",2964,0.878
"28","38773","26940","MS","Indianola, MS Micropolitan Statistical Area","Shaw, MS",411,0.122
"28","38774","17380","MS","Cleveland, MS Micropolitan Statistical Area","Shelby, MS",2522,1
"28","38778","26940","MS","Indianola, MS Micropolitan Statistical Area","Sunflower, MS",1686,1
"28","38781","17380","MS","Cleveland, MS Micropolitan Statistical Area","Winstonville, MS",252,1
"28","38801","46180","MS","Tupelo, MS Micropolitan Statistical Area","Tupelo, MS",29871,1
"28","38804","46180","MS","Tupelo, MS Micropolitan Statistical Area","Tupelo, MS",17285,1
"28","38821","99999","MS","99999","Amory, MS",12528,1
"28","38824","46180","MS","Tupelo, MS Micropolitan Statistical Area","Baldwyn, MS",3227,0.412
"28","38824","99999","MS","99999","Baldwyn, MS",4605,0.588
"28","38826","46180","MS","Tupelo, MS Micropolitan Statistical Area","Belden, MS",4703,1
"28","38827","99999","MS","99999","Belmont, MS",2733,1
"28","38828","46180","MS","Tupelo, MS Micropolitan Statistical Area","Blue Springs, MS",503,0.127
"28","38828","99999","MS","99999","Blue Springs, MS",3467,0.873
"28","38829","99999","MS","99999","Booneville, MS",18707,1
"28","38833","18420","MS","Corinth, MS Micropolitan Statistical Area","Burnsville, MS",143,0.06
"28","38833","99999","MS","99999","Burnsville, MS",2227,0.94
"28","38834","18420","MS","Corinth, MS Micropolitan Statistical Area","Corinth, MS",29133,1
"28","38838","99999","MS","99999","Dennis, MS",1629,1
"28","38841","46180","MS","Tupelo, MS Micropolitan Statistical Area","Ecru, MS",2676,0.964
"28","38841","99999","MS","99999","Ecru, MS",99,0.036
"28","38843","46180","MS","Tupelo, MS Micropolitan Statistical Area","Fulton, MS",11467,1
"28","38844","99999","MS","99999","Gattman, MS",131,1
"28","38846","18420","MS","Corinth, MS Micropolitan Statistical Area","Glen, MS",2097,0.857
"28","38846","99999","MS","99999","Glen, MS",349,0.143
"28","38847","46180","MS","Tupelo, MS Micropolitan Statistical Area","Golden, MS",2624,0.749
"28","38847","99999","MS","99999","Golden, MS",877,0.25
"28","38848","99999","MS","99999","Greenwood Springs, MS",848,1
"28","38849","46180","MS","Tupelo, MS Micropolitan Statistical Area","Guntown, MS",5206,0.913
"28","38849","99999","MS","99999","Guntown, MS",496,0.087
"28","38850","46180","MS","Tupelo, MS Micropolitan Statistical Area","Houlka, MS",597,0.19
"28","38850","99999","MS","99999","Houlka, MS",2544,0.81
"28","38851","99999","MS","99999","Houston, MS",8408,1
"28","38852","99999","MS","99999","Iuka, MS",9398,1
"28","38855","46180","MS","Tupelo, MS Micropolitan Statistical Area","Mantachie, MS",4602,1
"28","38856","46180","MS","Tupelo, MS Micropolitan Statistical Area","Marietta, MS",896,0.501
"28","38856","99999","MS","99999","Marietta, MS",892,0.499
"28","38857","46180","MS","Tupelo, MS Micropolitan Statistical Area","Mooreville, MS",3252,1
"28","38858","46180","MS","Tupelo, MS Micropolitan Statistical Area","Nettleton, MS",4018,0.56
"28","38858","99999","MS","99999","Nettleton, MS",3158,0.44
"28","38859","99999","MS","99999","New Site, MS",749,1
"28","38860","46180","MS","Tupelo, MS Micropolitan Statistical Area","Okolona, MS",170,0.03
"28","38860","99999","MS","99999","Okolona, MS",5493,0.97
"28","38862","46180","MS","Tupelo, MS Micropolitan Statistical Area","Plantersville, MS",2731,1
"28","38863","37060","MS","Oxford, MS Micropolitan Statistical Area","Pontotoc, MS",7,0
"28","38863","46180","MS","Tupelo, MS Micropolitan Statistical Area","Pontotoc, MS",19781,1
"28","38864","46180","MS","Tupelo, MS Micropolitan Statistical Area","Randolph, MS",1416,0.832
"28","38864","99999","MS","99999","Randolph, MS",285,0.168
"28","38865","18420","MS","Corinth, MS Micropolitan Statistical Area","Rienzi, MS",3784,0.805
"28","38865","99999","MS","99999","Rienzi, MS",914,0.195
"28","38866","46180","MS","Tupelo, MS Micropolitan Statistical Area","Saltillo, MS",11897,1
"28","38868","46180","MS","Tupelo, MS Micropolitan Statistical Area","Shannon, MS",5141,0.938
"28","38868","99999","MS","99999","Shannon, MS",340,0.062
"28","38869","46180","MS","Tupelo, MS Micropolitan Statistical Area","Sherman, MS",478,1
"28","38870","46180","MS","Tupelo, MS Micropolitan Statistical Area","Smithville, MS",141,0.045
"28","38870","99999","MS","99999","Smithville, MS",2981,0.955
"28","38871","37060","MS","Oxford, MS Micropolitan Statistical Area","Thaxton, MS",133,0.081
"28","38871","46180","MS","Tupelo, MS Micropolitan Statistical Area","Thaxton, MS",1479,0.902
"28","38871","99999","MS","99999","Thaxton, MS",28,0.017
"28","38873","99999","MS","99999","Tishomingo, MS",2719,1
"28","38876","46180","MS","Tupelo, MS Micropolitan Statistical Area","Tremont, MS",1322,1
"28","38878","99999","MS","99999","Vardaman, MS",2864,1
"28","38879","46180","MS","Tupelo, MS Micropolitan Statistical Area","Verona, MS",785,1
"28","38901","24900","MS","Greenwood, MS Micropolitan Statistical Area","Grenada, MS",313,0.017
"28","38901","24980","MS","Grenada, MS Micropolitan Statistical Area","Grenada, MS",18021,0.979
"28","38901","99999","MS","99999","Grenada, MS",69,0.004
"28","38913","99999","MS","99999","Banner, MS",396,1
"28","38914","24980","MS","Grenada, MS Micropolitan Statistical Area","Big Creek, MS",68,0.123
"28","38914","99999","MS","99999","Big Creek, MS",484,0.877
"28","38915","99999","MS","99999","Bruce, MS",4046,1
"28","38916","99999","MS","99999","Calhoun City, MS",5049,1
"28","38917","24900","MS","Greenwood, MS Micropolitan Statistical Area","Carrollton, MS",3258,1
"28","38920","99999","MS","99999","Cascilla, MS",804,1
"28","38921","99999","MS","99999","Charleston, MS",5061,1
"28","38922","24980","MS","Grenada, MS Micropolitan Statistical Area","Coffeeville, MS",467,0.135
"28","38922","99999","MS","99999","Coffeeville, MS",2984,0.865
"28","38923","24900","MS","Greenwood, MS Micropolitan Statistical Area","Coila, MS",1293,1
"28","38924","24900","MS","Greenwood, MS Micropolitan Statistical Area","Cruger, MS",101,0.131
"28","38924","99999","MS","99999","Cruger, MS",670,0.869
"28","38925","24980","MS","Grenada, MS Micropolitan Statistical Area","Duck Hill, MS",372,0.157
"28","38925","99999","MS","99999","Duck Hill, MS",1991,0.843
"28","38927","99999","MS","99999","Enid, MS",1186,1
"28","38928","99999","MS","99999","Glendora, MS",497,1
"28","38929","24980","MS","Grenada, MS Micropolitan Statistical Area","Gore Springs, MS",1135,0.862
"28","38929","99999","MS","99999","Gore Springs, MS",182,0.138
"28","38930","24900","MS","Greenwood, MS Micropolitan Statistical Area","Greenwood, MS",25297,1
"28","38940","24900","MS","Greenwood, MS Micropolitan Statistical Area","Holcomb, MS",80,0.037
"28","38940","24980","MS","Grenada, MS Micropolitan Statistical Area","Holcomb, MS",1729,0.808
"28","38940","99999","MS","99999","Holcomb, MS",332,0.155
"28","38941","24900","MS","Greenwood, MS Micropolitan Statistical Area","Itta Bena, MS",5282,1
"28","38943","24900","MS","Greenwood, MS Micropolitan Statistical Area","Mc Carley, MS",526,1
"28","38944","24900","MS","Greenwood, MS Micropolitan Statistical Area","Minter City, MS",504,1
"28","38945","24900","MS","Greenwood, MS Micropolitan Statistical Area","Money, MS",35,1
"28","38946","24900","MS","Greenwood, MS Micropolitan Statistical Area","Morgan City, MS",362,1
"28","38947","24900","MS","Greenwood, MS Micropolitan Statistical Area","North Carrollton, MS",445,1
"28","38948","99999","MS","99999","Oakland, MS",2288,1
"28","38949","37060","MS","Oxford, MS Micropolitan Statistical Area","Paris, MS",297,1
"28","38950","99999","MS","99999","Philipp, MS",334,1
"28","38951","99999","MS","99999","Pittsboro, MS",1316,1
"28","38952","24900","MS","Greenwood, MS Micropolitan Statistical Area","Schlater, MS",611,1
"28","38953","24980","MS","Grenada, MS Micropolitan Statistical Area","Scobey, MS",114,0.143
"28","38953","99999","MS","99999","Scobey, MS",684,0.857
"28","38954","24900","MS","Greenwood, MS Micropolitan Statistical Area","Sidon, MS",1514,1
"28","38957","99999","MS","99999","Sumner, MS (PO Boxes)",734,1
"28","38958","24900","MS","Greenwood, MS Micropolitan Statistical Area","Swan Lake, MS",38,1
"28","38961","99999","MS","99999","Tillatoba, MS",803,1
"28","38962","99999","MS","99999","Tippo, MS (PO Boxes)",149,1
"28","38963","17260","MS","Clarksdale, MS Micropolitan Statistical Area","Tutwiler, MS",120,0.03
"28","38963","26940","MS","Indianola, MS Micropolitan Statistical Area","Tutwiler, MS",33,0.008
"28","38963","99999","MS","99999","Tutwiler, MS",3862,0.962
"28","38964","99999","MS","99999","Vance, MS",104,1
"28","38965","37060","MS","Oxford, MS Micropolitan Statistical Area","Water Valley, MS",1403,0.154
"28","38965","99999","MS","99999","Water Valley, MS",7732,0.846
"28","38966","99999","MS","99999","Webb, MS (PO Boxes)",1174,1
"28","38967","24900","MS","Greenwood, MS Micropolitan Statistical Area","Winona, MS",1117,0.144
"28","38967","99999","MS","99999","Winona, MS",6638,0.856
"28","39038","24900","MS","Greenwood, MS Micropolitan Statistical Area","Belzoni, MS",44,0.007
"28","39038","99999","MS","99999","Belzoni, MS",6214,0.993
"28","39039","49540","MS","Yazoo City, MS Micropolitan Statistical Area","Benton, MS",2193,1
"28","39040","49540","MS","Yazoo City, MS Micropolitan Statistical Area","Bentonia, MS",3295,1
"28","39041","27140","MS","Jackson, MS Metropolitan Statistical Area","Bolton, MS",3404,1
"28","39042","27140","MS","Jackson, MS Metropolitan Statistical Area","Brandon, MS",34162,0.999
"28","39042","99999","MS","99999","Brandon, MS",36,0.001
"28","39044","27140","MS","Jackson, MS Metropolitan Statistical Area","Braxton, MS",3872,1
"28","39045","27140","MS","Jackson, MS Metropolitan Statistical Area","Camden, MS",1353,1
"28","39046","27140","MS","Jackson, MS Metropolitan Statistical Area","Canton, MS",26398,1
"28","39047","27140","MS","Jackson, MS Metropolitan Statistical Area","Brandon, MS",34539,1
"28","39051","27140","MS","Jackson, MS Metropolitan Statistical Area","Carthage, MS",102,0.006
"28","39051","99999","MS","99999","Carthage, MS",16467,0.994
"28","39054","99999","MS","99999","Cary, MS",341,1
"28","39056","27140","MS","Jackson, MS Metropolitan Statistical Area","Clinton, MS",25621,1
"28","39057","99999","MS","99999","Conehatta, MS",2291,1
"28","39059","27140","MS","Jackson, MS Metropolitan Statistical Area","Crystal Springs, MS",12073,1
"28","39061","99999","MS","99999","Delta City, MS (PO Boxes)",88,1
"28","39062","27140","MS","Jackson, MS Metropolitan Statistical Area","DLo, MS",467,1
"28","39063","99999","MS","99999","Durant, MS",3620,1
"28","39066","27140","MS","Jackson, MS Metropolitan Statistical Area","Edwards, MS",4338,1
"28","39067","99999","MS","99999","Ethel, MS",1434,1
"28","39069","99999","MS","99999","Fayette, MS",5409,1
"28","39071","27140","MS","Jackson, MS Metropolitan Statistical Area","Flora, MS",5346,1
"28","39073","27140","MS","Jackson, MS Metropolitan Statistical Area","Florence, MS",19685,1
"28","39074","99999","MS","99999","Forest, MS",14896,1
"28","39078","27140","MS","Jackson, MS Metropolitan Statistical Area","Georgetown, MS",755,1
"28","39079","27140","MS","Jackson, MS Metropolitan Statistical Area","Goodman, MS",7,0.003
"28","39079","99999","MS","99999","Goodman, MS",2030,0.997
"28","39082","27140","MS","Jackson, MS Metropolitan Statistical Area","Harrisville, MS",1312,1
"28","39083","27140","MS","Jackson, MS Metropolitan Statistical Area","Hazlehurst, MS",10626,1
"28","39086","27140","MS","Jackson, MS Metropolitan Statistical Area","Hermanville, MS",219,0.134
"28","39086","99999","MS","99999","Hermanville, MS",1416,0.866
"28","39088","49540","MS","Yazoo City, MS Micropolitan Statistical Area","Holly Bluff, MS",100,0.741
"28","39088","99999","MS","99999","Holly Bluff, MS",35,0.259
"28","39090","99999","MS","99999","Kosciusko, MS",13398,1
"28","39092","99999","MS","99999","Lake, MS",2934,1
"28","39094","27140","MS","Jackson, MS Metropolitan Statistical Area","Lena, MS",678,0.171
"28","39094","99999","MS","99999","Lena, MS",3278,0.829
"28","39095","24900","MS","Greenwood, MS Micropolitan Statistical Area","Lexington, MS",147,0.02
"28","39095","49540","MS","Yazoo City, MS Micropolitan Statistical Area","Lexington, MS",4,0.001
"28","39095","99999","MS","99999","Lexington, MS",7173,0.979
"28","39096","99999","MS","99999","Lorman, MS",2338,1
"28","39097","99999","MS","99999","Louise, MS",873,1
"28","39108","99999","MS","99999","Mc Cool, MS",1974,1
"28","39110","27140","MS","Jackson, MS Metropolitan Statistical Area","Madison, MS",36143,1
"28","39111","27140","MS","Jackson, MS Metropolitan Statistical Area","Magee, MS",9879,0.944
"28","39111","99999","MS","99999","Magee, MS",581,0.056
"28","39113","99999","MS","99999","Mayersville, MS",595,1
"28","39114","27140","MS","Jackson, MS Metropolitan Statistical Area","Mendenhall, MS",9945,0.995
"28","39114","99999","MS","99999","Mendenhall, MS",53,0.005
"28","39115","99999","MS","99999","Midnight, MS (PO Boxes)",155,1
"28","39116","99999","MS","99999","Mize, MS",2538,1
"28","39117","27140","MS","Jackson, MS Metropolitan Statistical Area","Morton, MS",424,0.04
"28","39117","99999","MS","99999","Morton, MS",10273,0.96
"28","39119","27140","MS","Jackson, MS Metropolitan Statistical Area","Mount Olive, MS",702,0.127
"28","39119","99999","MS","99999","Mount Olive, MS",4804,0.873
"28","39120","35020","MS","Natchez, MS-LA Micropolitan Statistical Area","Natchez, MS",31610,0.978
